Nomor,KP,Jumlah,Entri Kunci,Entri,Tipe,Pembentukan
54232.0,k,0,keraman,keraman,dasar
54273.0,k,0,kerang-kerot,kerang-kerot,dasar
54274.0,k,0,kerang-keruk,kerang-keruk,dasar
54455.0,k,0,kerempung,kerempung,dasar
54656.0,k,0,kerisut,kerisut,dasar
54743.0,k,0,kerobat-kerabit,kerobat-kerabit,dasar
54747.0,k,0,kerocok,kerocok,dasar
54771.0,k,66,kerongkongan,kerongkongan,dasar
54819.0,k,0,kertak-kertuk,kertak-kertuk,dasar
54890.0,k,124,kerudung,kerudung,dasar
55038.0,k,0,kesamper,kesamper,dasar
55053.0,k,0,kesangsang,kesangsang,dasar
55183.0,k,0,kesemaran,kesemaran,dasar
55404.0,k,0,kesomplok,kesomplok,dasar
55775.0,k,0,ketatabahasaan,ketatabahasaan,dasar
55777.0,k,27,ketatalaksanaan,ketatalaksanaan,dasar
55778.0,k,87,ketatanegaraan,ketatanegaraan,dasar
55779.0,k,0,ketataniagaan,ketataniagaan,dasar
55780.0,k,0,ketataprajaan,ketataprajaan,dasar
55781.0,k,106,ketatausahaan,ketatausahaan,dasar
56099.0,k,7,keterusterangan,keterusterangan,dasar
56314.0,v,1323,ketimbang,ketimbang,dasar
56446.0,k,3,ketumpangtindihan,ketumpangtindihan,dasar
56515.0,k,0,keurus,keurus,dasar
56562.0,k,248,kewarganegaraan,kewarganegaraan,dasar
57029.0,k,2952,kinerja,kinerja,dasar
60444.0,k,0,kulian,kulian,dasar
63185.0,k,3,lelatu,lelatu,dasar
68054.0,k,0,mau(pun),mau(pun),dasar
68158.0,k,0,mecundang,mecundang,dasar
68285.0,k,0,megibung,megibung,dasar
68381.0,k,0,melacak balik,melacak balik,dasar
68403.0,k,0,melais,melais,dasar
68458.0,k,3,melamin,melamin,dasar
68637.0,k,131,melatarbelakangi,melatarbelakangi,dasar
68690.0,k,379,melayu,melayu,dasar
68919.0,k,2,melepasliarkan,melepasliarkan,dasar
69075.0,k,48,melipatgandakan,melipatgandakan,dasar
69210.0,k,0,meluluhlantakkan,meluluhlantakkan,dasar
69430.0,k,0,memancarteruskan,memancarteruskan,dasar
69560.0,k,0,memasabodohkan,memasabodohkan,dasar
69715.0,k,0,membalas dendam,membalas dendam,dasar
69909.0,k,0,membebasmurnikan,membebasmurnikan,dasar
69910.0,k,3,membebastugaskan,membebastugaskan,dasar
69945.0,k,0,membela diri,membela diri,dasar
70091.0,k,0,memberi tahu,memberi tahu,dasar
70103.0,k,612,memberitahukan,memberitahukan,dasar
70155.0,k,0,membesi tua,membesi tua,dasar
70157.0,k,0,membesituakan,membesituakan,dasar
70256.0,k,0,memblaster,memblaster,dasar
70258.0,k,2,memblender,memblender,dasar
70260.0,k,40,memblokade,memblokade,dasar
70261.0,k,140,memblokir,memblokir,dasar
70439.0,k,48,membudidayakan,membudidayakan,dasar
70491.0,k,0,membumiratakan,membumiratakan,dasar
70585.0,k,0,memecahbelahkan,memecahbelahkan,dasar
70638.0,k,0,memejahijaukan,memejahijaukan,dasar
