Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
28621.6,x,,<dipekerjak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28622,v,4,dipekerjakannya,dasar,,
28622.1,x,,di- + <pekerjakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28622.2,x,,<dipekerjakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28622.3,x,,di- + <pekerja> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28622.4,x,,di- + <pekerjakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28622.5,x,,[di-+peng-:di-+pe-] + <kerja> + -kan + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan => [34] [SFS] -nya + (<all>),
28622.6,v,,[di-+per-:di-+pe-] + <kerja> + -kan + -nya,bentukan,[18] [?R] per- + (<all>) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28622.7,x,,<dipekerja> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28622.8,x,,<dipekerjak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28623,v,2,dipekikkan,dasar,,
28623.1,v,,di- + <pekik> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28623.2,x,,di- + <pekikkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28623.3,x,,<dipekik> + -kan,bentukan,[29] [S] -kan + (<all>),
28623.4,x,,<dipekikk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28624,t,3,dipekuat,dasar,diperkuat,
28624.1,x,,di- + <pekuat>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28625,v,5,dipel,dasar,,
28625.1,v,,di- + <pel>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28626,v,503,dipelajari,dasar,,
28626.1,x,,di- + <pelajar> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28626.2,x,,di- + <pelajari>,bentukan,[37] di- + (<all>) + (-i;-kan),
28626.3,v,,[di-+per-:di-+pel-] + <ajar> + -i,bentukan,[1900001] [E] per- + (<all>) + (-i;-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28626.4,x,,<dipelajar> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28627,v,70,dipelajarinya,dasar,,
28627.1,x,,di- + <pelajarinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28627.2,x,,<dipelajari> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28627.3,x,,di- + <pelajar> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28627.4,x,,di- + <pelajari> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28627.5,v,,[di-+per-:di-+pel-] + <ajar> + -i + -nya,bentukan,[1900001] [E] per- + (<all>) + (-i;-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28627.6,x,,<dipelajar> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28628,v,4,dipelankan,dasar,,
28628.1,v,,di- + <pelan> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28628.2,x,,di- + <pelankan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28628.3,x,,<dipelan> + -kan,bentukan,[29] [S] -kan + (<all>),
28628.4,x,,<dipelank> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28629,v,6,dipelesetkan,dasar,,
28629.1,v,,di- + <peleset> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28629.2,x,,di- + <pelesetkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28629.3,x,,[di-+peng-:di-+pe-] + <leset> + -kan,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28629.4,x,,<dipeleset> + -kan,bentukan,[29] [S] -kan + (<all>),
28629.5,x,,<dipelesetk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28630,v,378,dipelihara,dasar,,
28630.1,v,,di- + <pelihara>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28631,v,2,dipeliharakan,dasar,,
28631.1,v,,di- + <pelihara> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28631.2,x,,di- + <peliharakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28631.3,x,,[di-+peng-:di-+pe-] + <lihara> + -kan,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28631.4,x,,<dipelihara> + -kan,bentukan,[29] [S] -kan + (<all>),
28631.5,x,,<dipeliharak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28632,v,7,dipeliharanya,dasar,,
28632.1,x,,di- + <peliharanya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28632.2,x,,<dipelihara> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28632.3,v,,di- + <pelihara> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28633,v,22,dipelintir,dasar,,
28633.1,v,,di- + <pelintir>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28634,v,70,dipelopori,dasar,,
28634.1,v,,di- + <pelopor> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28634.2,x,,di- + <pelopori>,bentukan,[37] di- + (<all>) + (-i;-kan),
28634.3,x,,<dipelopor> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28635,v,2,dipeloporinya,dasar,,
28635.1,x,,di- + <peloporinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28635.2,x,,<dipelopori> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28635.3,v,,di- + <pelopor> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28635.4,x,,di- + <pelopori> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28635.5,x,,<dipelopor> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28636,x,3,dipelosok,dasar,,
28636.1,x,,di- + <pelosok>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28637,v,13,dipelototi,dasar,,
28637.1,v,,di- + <pelotot> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28637.2,x,,di- + <pelototi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28637.3,x,,<dipelotot> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28638,t,3,dipelototin,dasar,dipelototi,
28638.1,x,,di- + <pelototin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28639,v,90,dipeluk,dasar,,
28639.1,v,,di- + <peluk>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28640,v,2,dipeluklah,dasar,,
28640.1,x,,di- + <peluklah>,bentukan,[37] di- + (<all>) + (-i;-kan),
28640.2,x,,<dipeluk> + -lah,bentukan,[31] [FS] -lah + (<all>),
28640.3,v,,di- + <peluk> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
,,,,,,
28641,v,44,dipeluknya,dasar,,
28641.1,x,,di- + <peluknya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28641.2,x,,<dipeluk> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28641.3,v,,di- + <peluk> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28642,d,0,dipembiayaan,dasar,,
28642.1,x,,di- + <pembiayaan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28642.2,x,,<dipembiaya> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28643,v,2,dipencar,dasar,,
28643.1,v,,di- + <pencar>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28644,v,19,dipencet,dasar,,
28644.1,v,,di- + <pencet>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28645,v,3,dipencet-pencet,dasar,,
28645.1,v,,di- + <pencet> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28646,v,2,dipencetnya,dasar,,
28646.1,x,,di- + <pencetnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28646.2,x,,<dipencet> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28646.3,v,,di- + <pencet> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28647,v,3,dipencilkan,dasar,,
28647.1,v,,di- + <pencil> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28647.2,x,,di- + <pencilkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28647.3,x,,<dipencil> + -kan,bentukan,[29] [S] -kan + (<all>),
28647.4,x,,<dipencilk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28648,v,20,dipendam,dasar,,
28648.1,v,,di- + <pendam>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28649,v,6,dipendamnya,dasar,,
28649.1,x,,di- + <pendamnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28649.2,x,,<dipendam> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28649.3,v,,di- + <pendam> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28650,v,6,dipendekkan,dasar,,
28650.1,v,,di- + <pendek> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28650.2,x,,di- + <pendekkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28650.3,x,,<dipendek> + -kan,bentukan,[29] [S] -kan + (<all>),
28650.4,x,,<dipendekk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28651,v,2,dipenetrasi,dasar,,
28651.1,x,,di- + <penetras> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28651.2,v,,di- + <penetrasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28651.3,x,,<dipenetras> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28652,k,0,dipengapakan,dasar,,
28652.1,x,,di- + <pengapa> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28652.2,x,,di- + <pengapakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28652.3,x,,[di-+peng-:di-+pe-] + <ngapa> + -kan,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28652.4,v,,di-+peng- + <apa> + -kan,bentukan,[12] [VD] peng- + (<all>) => [47] [MP] di-+peng- + (<all>) + -kan,
28652.5,x,,<dipengapa> + -kan,bentukan,[29] [S] -kan + (<all>),
28652.6,x,,<dipengapak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28653,v,1545,dipengaruhi,dasar,,
28653.1,v,,di- + <pengaruh> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28653.2,x,,di- + <pengaruhi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28653.3,x,,<dipengaruh> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28654,v,7,dipengaruhinya,dasar,,
28654.1,x,,di- + <pengaruhinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28654.2,x,,<dipengaruhi> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28654.3,v,,di- + <pengaruh> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28654.4,x,,di- + <pengaruhi> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28654.5,x,,<dipengaruh> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28655,v,38,dipenggal,dasar,,
28655.1,v,,di- + <penggal>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28656,v,216,dipenjara,dasar,,
28656.1,v,,di- + <penjara>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28657,v,51,dipenjarakan,dasar,,
28657.1,v,,di- + <penjara> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28657.2,x,,di- + <penjarakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28657.3,x,,[di-+peng-:di-+pen-] + <jara> + -kan,bentukan,[10] peng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28657.4,x,,<dipenjara> + -kan,bentukan,[29] [S] -kan + (<all>),
28657.5,x,,<dipenjarak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28658,v,3,dipenjarakannya,dasar,,
28658.1,x,,di- + <penjarakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28658.2,x,,<dipenjarakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28658.3,v,,di- + <penjara> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28658.4,x,,di- + <penjarakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28658.5,x,,[di-+peng-:di-+pen-] + <jara> + -kan + -nya,bentukan,[10] peng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan => [34] [SFS] -nya + (<all>),
28658.6,x,,<dipenjara> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28658.7,x,,<dipenjarak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28659,v,24,dipensiunkan,dasar,,
28659.1,v,,di- + <pensiun> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28659.2,x,,di- + <pensiunkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28659.3,x,,<dipensiun> + -kan,bentukan,[29] [S] -kan + (<all>),
28659.4,x,,<dipensiunk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28660,v,88,dipentaskan,dasar,,
28660.1,v,,di- + <pentas> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28660.2,x,,di- + <pentaskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28660.3,x,,<dipentas> + -kan,bentukan,[29] [S] -kan + (<all>),
28660.4,x,,<dipentask> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28661,v,40,dipentingkan,dasar,,
28661.1,v,,di- + <penting> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28661.2,x,,di- + <pentingkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28661.3,x,,<dipenting> + -kan,bentukan,[29] [S] -kan + (<all>),
28661.4,x,,<dipentingk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28662,v,1588,dipenuhi,dasar,,
28662.1,v,,di- + <penuh> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28662.2,x,,di- + <penuhi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28662.3,x,,<dipenuh> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28663,v,87,dipenuhinya,dasar,,
28663.1,x,,di- + <penuhinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28663.2,x,,<dipenuhi> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28663.3,v,,di- + <penuh> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28663.4,x,,di- + <penuhi> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28663.5,x,,<dipenuh> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28664,v,5,dipepet,dasar,,
28664.1,v,,di- + <pepet>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28665,k,0,dipeptida,dasar,,
28665.1,x,,di- + <peptida>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28666,v,2,diperadilan,dasar,,
28666.1,x,,di- + <peradilan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28666.2,x,,[di-+per-:di-+pe-] + <radilan>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28666.3,x,,di-+per- + <adilan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28666.4,x,,<diperadil> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28667,v,44,diperagakan,dasar,,
28667.1,v,,di- + <peraga> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28667.2,x,,di- + <peragakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28667.3,x,,[di-+peng-:di-+pe-] + <raga> + -kan,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28667.4,x,,[di-+per-:di-+pe-] + <raga> + -kan,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28667.5,x,,di-+per- + <aga> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28667.6,x,,[di-+per-:di-+pe-] + <ragakan>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28667.7,x,,di-+per- + <agakan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28667.8,x,,<diperaga> + -kan,bentukan,[29] [S] -kan + (<all>),
28667.9,x,,<diperagak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28668,v,6,diperah,dasar,,
28668.1,v,,di- + <perah>,bentukan,[37] di- + (<all>) + (-i;-kan),
28668.2,x,,[di-+per-:di-+pe-] + <rah>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28668.3,x,,di-+per- + <ah>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
,,,,,,
28669,v,16,diperalat,dasar,,
28669.1,x,,di- + <peralat>,bentukan,[37] di- + (<all>) + (-i;-kan),
28669.2,x,,[di-+per-:di-+pe-] + <ralat>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28669.3,v,,di-+per- + <alat>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
,,,,,,
28670,v,7,diperanakkan,dasar,,
28670.1,x,,di- + <peranak> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28670.2,x,,di- + <peranakkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28670.3,x,,[di-+peng-:di-+pe-] + <ranak> + -kan,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28670.4,x,,[di-+per-:di-+pe-] + <ranak> + -kan,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28670.5,v,,di-+per- + <anak> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28670.6,x,,[di-+per-:di-+pe-] + <ranakkan>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28670.7,x,,di-+per- + <anakkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28670.8,x,,<diperanak> + -kan,bentukan,[29] [S] -kan + (<all>),
28670.9,x,,<diperanakk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28671,v,33,diperangi,dasar,,
28671.1,v,,di- + <perang> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28671.2,x,,di- + <perangi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28671.3,x,,[di-+per-:di-+pe-] + <rang> + -i,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28671.4,x,,di-+per- + <ang> + -i,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28671.5,x,,[di-+per-:di-+pe-] + <rangi>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28671.6,x,,di-+per- + <angi>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28671.7,x,,<diperang> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28672,x,2,diperanginya,dasar,,
28672.1,x,,di- + <peranginya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28672.2,x,,[di-+per-:di-+pe-] + <ranginya>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28672.3,x,,di-+per- + <anginya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28672.4,x,,<diperangi> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28672.5,v,,di- + <perang> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28672.6,x,,di- + <perangi> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28672.7,x,,[di-+per-:di-+pe-] + <rang> + -i + -nya,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28672.8,x,,di-+per- + <ang> + -i + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28672.9,x,,[di-+per-:di-+pe-] + <rangi> + -nya,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28672.1,x,,di-+per- + <angi> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28672.11,x,,<diperang> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28673,v,3,diperangkap,dasar,,
28673.1,v,,di- + <perangkap>,bentukan,[37] di- + (<all>) + (-i;-kan),
28673.2,x,,[di-+per-:di-+pe-] + <rangkap>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28673.3,x,,di-+per- + <angkap>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
,,,,,,
28674,v,5,diperanin,dasar,diperankan,diperani
28674.1,x,,di- + <peranin>,bentukan,[37] di- + (<all>) + (-i;-kan),
28674.2,x,,[di-+per-:di-+pe-] + <ranin>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28674.3,x,,di-+per- + <anin>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
,,,,,,
28675,v,241,diperankan,dasar,,
28675.1,v,,di- + <peran> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28675.2,x,,di- + <perankan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28675.3,x,,[di-+per-:di-+pe-] + <ran> + -kan,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28675.4,x,,di-+per- + <an> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28675.5,x,,[di-+per-:di-+pe-] + <rankan>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28675.6,x,,di-+per- + <ankan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28675.7,x,,<diperan> + -kan,bentukan,[29] [S] -kan + (<all>),
28675.8,x,,<diperank> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28676,v,8,diperankannya,dasar,,
28676.1,x,,di- + <perankannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28676.2,x,,[di-+per-:di-+pe-] + <rankannya>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28676.3,x,,di-+per- + <ankannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28676.4,x,,<diperankan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28676.5,v,,di- + <peran> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28676.6,x,,di- + <perankan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28676.7,x,,[di-+per-:di-+pe-] + <ran> + -kan + -nya,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28676.8,x,,di-+per- + <an> + -kan + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28676.9,x,,[di-+per-:di-+pe-] + <rankan> + -nya,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28676.1,x,,di-+per- + <ankan> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28676.11,x,,<diperan> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28676.12,x,,<diperank> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28677,x,2,diperantai,dasar,,
28677.1,x,,di- + <peranta> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28677.2,x,,di- + <perantai>,bentukan,[37] di- + (<all>) + (-i;-kan),
28677.3,x,,[di-+per-:di-+pe-] + <ranta> + -i,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28677.4,x,,di-+per- + <anta> + -i,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28677.5,x,,[di-+per-:di-+pe-] + <rantai>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
