Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
28114.4,x,,di- + <mensi> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28114.5,x,,<dimens> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28115,k,16,dimensional,dasar,,
28115.1,x,,di- + <mensional>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28116,v,2,dimensionalisasi,dasar,,
28116.1,x,,di- + <mensionalisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28116.2,x,,di- + <mensionalisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28116.3,x,,<dimensionalisas> + -i,bentukan,[28] [S] -i + (<all>),
28116.4,x,,<dimensionali> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28116.5,x,,<dimensionalis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28116.6,x,,<dimensional> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28117,v,26,dimentahkan,dasar,,
28117.1,v,,di- + <mentah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28117.2,x,,di- + <mentahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28117.3,x,,<dimentah> + -kan,bentukan,[29] [S] -kan + (<all>),
28117.4,x,,<dimentahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28118,v,5,dimentori,dasar,,
28118.1,v,,di- + <mentor> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28118.2,x,,di- + <mentori>,bentukan,[37] di- + (<all>) + (-i;-kan),
28118.3,x,,<dimentor> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28119,k,10,dimer,dasar,,
28119.1,x,,di- + <mer>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28120,v,5,dimerdekakan,dasar,,
28120.1,v,,di- + <merdeka> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28120.2,x,,di- + <merdekakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28120.3,x,,<dimerdeka> + -kan,bentukan,[29] [S] -kan + (<all>),
28120.4,x,,<dimerdekak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28121,v,5,dimerger,dasar,,
28121.1,v,,di- + <merger>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28122,v,110,dimeriahkan,dasar,,
28122.1,v,,di- + <meriah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28122.2,x,,di- + <meriahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28122.3,x,,<dimeriah> + -kan,bentukan,[29] [S] -kan + (<all>),
28122.4,x,,<dimeriahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28123,k,5,dimerisasi,dasar,,
28123.1,x,,di- + <merisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28123.2,p,,di- + <merisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28123.3,x,,<dimerisas> + -i,bentukan,[28] [S] -i + (<all>),
28123.4,x,,<dimeri> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28123.5,x,,<dimeris> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28123.6,x,,<dimer> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28124,v,3,dimetaforakan,dasar,,
28124.1,v,,di- + <metafora> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28124.2,x,,di- + <metaforakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28124.3,x,,<dimetafora> + -kan,bentukan,[29] [S] -kan + (<all>),
28124.4,x,,<dimetaforak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28125,k,0,dimetikona,dasar,,
28125.1,x,,di- + <metikona>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28126,k,0,dimetikonol,dasar,,
28126.1,x,,di- + <metikonol>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28127,k,0,dimetilglisina,dasar,,
28127.1,x,,di- + <metilglisina>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28128,v,3,dimigrasikan,dasar,,
28128.1,v,,di- + <migrasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28128.2,x,,di- + <migrasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28128.3,x,,<dimigrasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28128.4,x,,<dimigrasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28129,v,3093,dimiliki,dasar,,
28129.1,v,,di- + <milik> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28129.2,x,,di- + <miliki>,bentukan,[37] di- + (<all>) + (-i;-kan),
28129.3,x,,<dimilik> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28130,v,610,dimilikinya,dasar,,
28130.1,x,,di- + <milikinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28130.2,x,,<dimiliki> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28130.3,v,,di- + <milik> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28130.4,x,,di- + <miliki> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28130.5,x,,<dimilik> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28131,v,2,dimiliterkan,dasar,,
28131.1,v,,di- + <militer> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28131.2,x,,di- + <militerkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28131.3,x,,<dimiliter> + -kan,bentukan,[29] [S] -kan + (<all>),
28131.4,x,,<dimiliterk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28132,v,4,dimimpikan,dasar,,
28132.1,v,,di- + <mimpi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28132.2,x,,di- + <mimpikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28132.3,x,,<dimimpi> + -kan,bentukan,[29] [S] -kan + (<all>),
28132.4,x,,<dimimpik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28133,v,429,diminati,dasar,,
28133.1,v,,di- + <minat> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28133.2,x,,di- + <minati>,bentukan,[37] di- + (<all>) + (-i;-kan),
28133.3,x,,<diminat> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28134,v,13,diminatinya,dasar,,
28134.1,x,,di- + <minatinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28134.2,x,,<diminati> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28134.3,v,,di- + <minat> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28134.4,x,,di- + <minati> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28134.5,x,,<diminat> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28135,v,39,diminimalisasi,dasar,,
28135.1,x,,di- + <minimalisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28135.2,v,,di- + <minimalisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28135.3,x,,<diminimalisas> + -i,bentukan,[28] [S] -i + (<all>),
28135.4,x,,<diminimali> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28135.5,x,,<diminimalis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28135.6,x,,<diminimal> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28136,t,63,diminimalisir,dasar,diminimalisasi,
28136.1,x,,di- + <minimalisir>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28137,v,62,diminimalkan,dasar,,
28137.1,v,,di- + <minimal> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28137.2,x,,di- + <minimalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28137.3,x,,<diminimal> + -kan,bentukan,[29] [S] -kan + (<all>),
28137.4,x,,<diminimalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28138,v,3,diminimasi,dasar,,
28138.1,x,,di- + <minimas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28138.2,v,,di- + <minimasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28138.3,x,,<diminimas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28139,v,9,diminimumkan,dasar,,
28139.1,v,,di- + <minimum> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28139.2,x,,di- + <minimumkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28139.3,x,,<diminimum> + -kan,bentukan,[29] [S] -kan + (<all>),
28139.4,x,,<diminimumk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28140,v,1823,diminta,dasar,,
28140.1,v,,di- + <minta>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28141,v,362,dimintai,dasar,,
28141.1,v,,di- + <minta> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28141.2,x,,di- + <mintai>,bentukan,[37] di- + (<all>) + (-i;-kan),
28141.3,x,,<diminta> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28142,v,124,dimintakan,dasar,,
28142.1,v,,di- + <minta> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28142.2,x,,di- + <mintakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28142.3,x,,<diminta> + -kan,bentukan,[29] [S] -kan + (<all>),
28142.4,x,,<dimintak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28143,v,47,dimintanya,dasar,,
28143.1,x,,di- + <mintanya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28143.2,x,,<diminta> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28143.3,v,,di- + <minta> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28144,v,148,diminum,dasar,,
28144.1,v,,di- + <minum>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28145,v,5,diminumi,dasar,,
28145.1,v,,di- + <minum> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28145.2,x,,di- + <minumi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28145.3,x,,<diminum> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28146,v,6,diminumkan,dasar,,
28146.1,v,,di- + <minum> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28146.2,x,,di- + <minumkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28146.3,x,,<diminum> + -kan,bentukan,[29] [S] -kan + (<all>),
28146.4,x,,<diminumk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28147,v,16,diminumnya,dasar,,
28147.1,x,,di- + <minumnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28147.2,x,,<diminum> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28147.3,v,,di- + <minum> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28148,k,0,diminutif,dasar,,
28148.1,x,,di- + <minutif>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28149,v,7,diminyaki,dasar,,
28149.1,v,,di- + <minyak> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28149.2,x,,di- + <minyaki>,bentukan,[37] di- + (<all>) + (-i;-kan),
28149.3,x,,<diminyak> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28150,v,6,dimiringkan,dasar,,
28150.1,v,,di- + <miring> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28150.2,x,,di- + <miringkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28150.3,x,,<dimiring> + -kan,bentukan,[29] [S] -kan + (<all>),
28150.4,x,,<dimiringk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28151,v,8,dimisalkan,dasar,,
28151.1,v,,di- + <misal> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28151.2,x,,di- + <misalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28151.3,x,,<dimisal> + -kan,bentukan,[29] [S] -kan + (<all>),
28151.4,x,,<dimisalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28152,v,13,dimiskinkan,dasar,,
28152.1,v,,di- + <miskin> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28152.2,x,,di- + <miskinkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28152.3,x,,<dimiskin> + -kan,bentukan,[29] [S] -kan + (<all>),
28152.4,x,,<dimiskink> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28153,v,2,dimiskinkannya,dasar,,
28153.1,x,,di- + <miskinkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28153.2,x,,<dimiskinkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28153.3,v,,di- + <miskin> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28153.4,x,,di- + <miskinkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28153.5,x,,<dimiskin> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28153.6,x,,<dimiskink> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28154,v,23,dimitigasi,dasar,,
28154.1,x,,di- + <mitigas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28154.2,v,,di- + <mitigasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28154.3,x,,<dimitigas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28155,v,7,dimitoskan,dasar,,
28155.1,v,,di- + <mitos> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28155.2,x,,di- + <mitoskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28155.3,x,,<dimitos> + -kan,bentukan,[29] [S] -kan + (<all>),
28155.4,x,,<dimitosk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28156,v,3,dimitrakan,dasar,,
28156.1,v,,di- + <mitra> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28156.2,x,,di- + <mitrakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28156.3,x,,<dimitra> + -kan,bentukan,[29] [S] -kan + (<all>),
28156.4,x,,<dimitrak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28157,v,29,dimobilisasi,dasar,,
28157.1,x,,di- + <mobilisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28157.2,v,,di- + <mobilisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28157.3,x,,<dimobilisas> + -i,bentukan,[28] [S] -i + (<all>),
28157.4,x,,<dimobili> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28157.5,x,,<dimobilis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28157.6,x,,<dimobil> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28158,v,2,dimobilisasikan,dasar,,
28158.1,v,,di- + <mobilisasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28158.2,x,,di- + <mobilisasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28158.3,x,,<dimobilisasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28158.4,x,,<dimobilisasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28159,x,2,dimobilisir,dasar,,
28159.1,x,,di- + <mobilisir>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28160,v,12,dimodali,dasar,,
28160.1,v,,di- + <modal> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28160.2,x,,di- + <modali>,bentukan,[37] di- + (<all>) + (-i;-kan),
28160.3,x,,<dimodal> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28161,v,37,dimodelkan,dasar,,
28161.1,v,,di- + <model> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28161.2,x,,di- + <modelkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28161.3,x,,<dimodel> + -kan,bentukan,[29] [S] -kan + (<all>),
28161.4,x,,<dimodelk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28162,v,9,dimoderasi,dasar,,
28162.1,x,,di- + <moderas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28162.2,v,,di- + <moderasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28162.3,x,,<dimoderas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28163,v,31,dimoderatori,dasar,,
28163.1,v,,di- + <moderator> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28163.2,x,,di- + <moderatori>,bentukan,[37] di- + (<all>) + (-i;-kan),
28163.3,x,,<dimoderator> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28164,v,4,dimodernisasi,dasar,,
28164.1,x,,di- + <modernisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28164.2,v,,di- + <modernisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28164.3,x,,<dimodernisas> + -i,bentukan,[28] [S] -i + (<all>),
28164.4,x,,<dimoderni> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28164.5,x,,<dimodernis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28164.6,x,,<dimodern> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28165,x,4,dimodif,dasar,,
28165.1,x,,di- + <modif>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28166,v,246,dimodifikasi,dasar,,
28166.1,x,,di- + <modifikas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28166.2,v,,di- + <modifikasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28166.3,x,,<dimodifikas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28167,v,6,dimodulasi,dasar,,
28167.1,x,,di- + <modulas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28167.2,v,,di- + <modulasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28167.3,x,,<dimodulas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28168,v,66,dimohon,dasar,,
28168.1,v,,di- + <mohon>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28169,v,64,dimohonkan,dasar,,
28169.1,v,,di- + <mohon> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28169.2,x,,di- + <mohonkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28169.3,x,,<dimohon> + -kan,bentukan,[29] [S] -kan + (<all>),
28169.4,x,,<dimohonk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28170,v,4,dimonetisasi,dasar,,
28170.1,x,,di- + <monetisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28170.2,v,,di- + <monetisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28170.3,x,,<dimonetisas> + -i,bentukan,[28] [S] -i + (<all>),
28170.4,x,,<dimoneti> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28170.5,x,,<dimonetis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28170.6,x,,<dimonet> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28171,v,83,dimonitor,dasar,,
28171.1,v,,di- + <monitor>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28172,v,40,dimonopoli,dasar,,
28172.1,x,,di- + <monopol> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28172.2,v,,di- + <monopoli>,bentukan,[37] di- + (<all>) + (-i;-kan),
28172.3,x,,<dimonopol> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28173,v,2,dimonyongkan,dasar,,
28173.1,v,,di- + <monyong> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28173.2,x,,di- + <monyongkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28173.3,x,,<dimonyong> + -kan,bentukan,[29] [S] -kan + (<all>),
28173.4,x,,<dimonyongk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28174,k,2,dimorfik,dasar,,
28174.1,x,,di- + <morfik>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28175,k,2,dimorfisme,dasar,,
28175.1,x,,di- + <morfisme>,bentukan,[37] di- + (<all>) + (-i;-kan),
28175.2,x,,<dimorf> + -isme,bentukan,[89] [S] -isme + (<all>),
,,,,,,
28176,v,48,dimotivasi,dasar,,
28176.1,x,,di- + <motivas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28176.2,v,,di- + <motivasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28176.3,x,,<dimotivas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28177,v,88,dimotori,dasar,,
28177.1,v,,di- + <motor> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28177.2,x,,di- + <motori>,bentukan,[37] di- + (<all>) + (-i;-kan),
28177.3,x,,<dimotor> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28178,k,5,dimsum,dasar,,
,,,,,,
28179,v,707,dimuat,dasar,,
28179.1,v,,di- + <muat>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28180,v,3,dimuatkan,dasar,,
28180.1,v,,di- + <muat> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28180.2,x,,di- + <muatkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28180.3,x,,<dimuat> + -kan,bentukan,[29] [S] -kan + (<all>),
28180.4,x,,<dimuatk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28181,v,11,dimuatnya,dasar,,
28181.1,x,,di- + <muatnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28181.2,x,,<dimuat> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28181.3,v,,di- + <muat> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
28182,v,64,dimudahkan,dasar,,
28182.1,v,,di- + <mudah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28182.2,x,,di- + <mudahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28182.3,x,,<dimudah> + -kan,bentukan,[29] [S] -kan + (<all>),
28182.4,x,,<dimudahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28183,v,6,dimukimkan,dasar,,
28183.1,v,,di- + <mukim> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28183.2,x,,di- + <mukimkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28183.3,x,,<dimukim> + -kan,bentukan,[29] [S] -kan + (<all>),
28183.4,x,,<dimukimk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28184,v,3212,dimulai,dasar,,
28184.1,x,,di- + <mula> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28184.2,v,,di- + <mulai>,bentukan,[37] di- + (<all>) + (-i;-kan),
28184.3,x,,<dimula> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28185,v,43,dimulailah,dasar,,
28185.1,x,,di- + <mulailah>,bentukan,[37] di- + (<all>) + (-i;-kan),
28185.2,x,,<dimulai> + -lah,bentukan,[31] [FS] -lah + (<all>),
28185.3,x,,di- + <mula> + -i + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
28185.4,v,,di- + <mulai> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
28185.5,x,,<dimula> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>),
,,,,,,
28186,v,434,dimulainya,dasar,,
28186.1,x,,di- + <mulainya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28186.2,x,,<dimulai> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28186.3,x,,di- + <mula> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28186.4,v,,di- + <mulai> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28186.5,x,,<dimula> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28187,v,44,dimuliakan,dasar,,
28187.1,v,,di- + <mulia> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28187.2,x,,di- + <muliakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28187.3,x,,<dimulia> + -kan,bentukan,[29] [S] -kan + (<all>),
28187.4,x,,<dimuliak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28188,v,2,dimuliakannya,dasar,,
28188.1,x,,di- + <muliakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28188.2,x,,<dimuliakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28188.3,v,,di- + <mulia> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28188.4,x,,di- + <muliakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28188.5,x,,<dimulia> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28188.6,x,,<dimuliak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28189,v,190,dimunculkan,dasar,,
28189.1,v,,di- + <muncul> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28189.2,x,,di- + <munculkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28189.3,x,,<dimuncul> + -kan,bentukan,[29] [S] -kan + (<all>),
28189.4,x,,<dimunculk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28190,v,4,dimunculkanlah,dasar,,
28190.1,x,,di- + <munculkanlah>,bentukan,[37] di- + (<all>) + (-i;-kan),
28190.2,x,,<dimunculkan> + -lah,bentukan,[31] [FS] -lah + (<all>),
28190.3,v,,di- + <muncul> + -kan + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
28190.4,x,,di- + <munculkan> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
28190.5,x,,<dimuncul> + -kan + -lah,bentukan,[29] [S] -kan + (<all>) => [31] [FS] -lah + (<all>),
28190.6,x,,<dimunculk> + -an + -lah,bentukan,[38] [S] -an + (<all>) => [31] [FS] -lah + (<all>),
,,,,,,
28191,v,9,dimunculkannya,dasar,,
28191.1,x,,di- + <munculkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28191.2,x,,<dimunculkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28191.3,v,,di- + <muncul> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28191.4,x,,di- + <munculkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28191.5,x,,<dimuncul> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28191.6,x,,<dimunculk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
