Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
27379.3,x,,di- + <ker> + -kah,bentukan,[37] di- + (<all>) + (-i;-kan) => [30] [FS] -kah + (<all>),
,,,,,,
27380,t,5,dikerok,dasar,,
27380.1,v,,di- + <kerok>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27381,t,2,dikeroki,dasar,,
27381.1,v,,di- + <kerok> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27381.2,x,,di- + <keroki>,bentukan,[37] di- + (<all>) + (-i;-kan),
27381.3,x,,<dikerok> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27382,t,2,dikerokin,dasar,,
27382.1,x,,di- + <kerokin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27383,t,44,dikeroyok,dasar,,
27383.1,v,,di- + <keroyok>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27384,v,4,dikerubung,dasar,,
27384.1,v,,di- + <kerubung>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27385,v,17,dikerubungi,dasar,,
27385.1,v,,di- + <kerubung> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27385.2,x,,di- + <kerubungi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27385.3,x,,<dikerubung> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27386,v,19,dikerubuti,dasar,,
27386.1,v,,di- + <kerubut> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27386.2,x,,di- + <kerubuti>,bentukan,[37] di- + (<all>) + (-i;-kan),
27386.3,x,,<dikerubut> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27387,v,5,dikerucutkan,dasar,,
27387.1,v,,di- + <kerucut> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27387.2,x,,di- + <kerucutkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27387.3,x,,<dikerucut> + -kan,bentukan,[29] [S] -kan + (<all>),
27387.4,x,,<dikerucutk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27388,v,3,dikerudungi,dasar,,
27388.1,v,,di- + <kerudung> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27388.2,x,,di- + <kerudungi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27388.3,x,,<dikerudung> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27389,v,34,dikeruk,dasar,,
27389.1,v,,di- + <keruk>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27390,v,2,dikeruknya,dasar,,
27390.1,x,,di- + <keruknya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27390.2,x,,<dikeruk> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27390.3,v,,di- + <keruk> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27391,v,29,dikerumuni,dasar,,
27391.1,v,,di- + <kerumun> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27391.2,x,,di- + <kerumuni>,bentukan,[37] di- + (<all>) + (-i;-kan),
27391.3,x,,<dikerumun> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27392,v,81,dikesampingkan,dasar,,
27392.1,v,,di- + <kesamping> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27392.2,x,,di- + <kesampingkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27392.3,x,,<dikesamping> + -kan,bentukan,[29] [S] -kan + (<all>),
27392.4,x,,<dikesampingk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27393,v,5,dikesampingkannya,dasar,,
27393.1,x,,di- + <kesampingkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27393.2,x,,<dikesampingkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27393.3,v,,di- + <kesamping> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27393.4,x,,di- + <kesampingkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27393.5,x,,<dikesamping> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27393.6,x,,<dikesampingk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27394,v,23,dikesankan,dasar,,
27394.1,v,,di- + <kesan> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27394.2,x,,di- + <kesankan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27394.3,x,,<dikesan> + -kan,bentukan,[29] [S] -kan + (<all>),
27394.4,x,,<dikesank> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27395,x,2,diketahu,dasar,,
27395.1,x,,di- + <ketahu>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27396,v,3870,diketahui,dasar,,
27396.1,v,,di- + <ketahu> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27396.2,x,,di- + <ketahui>,bentukan,[37] di- + (<all>) + (-i;-kan),
27396.3,x,,<diketahu> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27397,v,3,diketahuilah,dasar,,
27397.1,x,,di- + <ketahuilah>,bentukan,[37] di- + (<all>) + (-i;-kan),
27397.2,x,,<diketahui> + -lah,bentukan,[31] [FS] -lah + (<all>),
27397.3,v,,di- + <ketahu> + -i + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
27397.4,x,,di- + <ketahui> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
27397.5,x,,<diketahu> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>),
,,,,,,
27398,v,140,diketahuinya,dasar,,
27398.1,x,,di- + <ketahuinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27398.2,x,,<diketahui> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27398.3,v,,di- + <ketahu> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27398.4,x,,di- + <ketahui> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27398.5,x,,<diketahu> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27399,v,2,diketahuinyalah,dasar,,
27399.1,x,,di- + <ketahuinyalah>,bentukan,[37] di- + (<all>) + (-i;-kan),
27399.2,x,,<diketahuinya> + -lah,bentukan,[31] [FS] -lah + (<all>),
27399.3,x,,di- + <ketahuinya> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
27399.4,x,,<diketahui> + -nya + -lah,bentukan,[34] [SFS] -nya + (<all>) => [31] [FS] -lah + (<all>),
27399.5,v,,di- + <ketahu> + -i + -nya + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>) => [31] [FS] -lah + (<all>),
27399.6,x,,di- + <ketahui> + -nya + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>) => [31] [FS] -lah + (<all>),
27399.7,x,,<diketahu> + -i + -nya + -lah,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>) => [31] [FS] -lah + (<all>),
,,,,,,
27400,t,3,diketawain,dasar,ditertawakan,
27400.1,x,,di- + <ketawain>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27401,t,46,diketemukan,dasar,ditemukan,dipertemukan
27401.1,x,,di- + <ketemu> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27401.2,x,,di- + <ketemukan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27401.3,x,,<diketemu> + -kan,bentukan,[29] [S] -kan + (<all>),
27401.4,x,,<diketemuk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27402,t,5,diketemukannya,dasar,ditemukannya,dipertemukannya
27402.1,x,,di- + <ketemukannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27402.2,x,,<diketemukan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27402.3,x,,di- + <ketemu> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27402.4,x,,di- + <ketemukan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27402.5,x,,<diketemu> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27402.6,x,,<diketemuk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27403,v,17,diketengahkan,dasar,,
27403.1,v,,di- + <ketengah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27403.2,x,,di- + <ketengahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27403.3,x,,<diketengah> + -kan,bentukan,[29] [S] -kan + (<all>),
27403.4,x,,<diketengahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27404,v,32,diketik,dasar,,
27404.1,v,,di- + <ketik>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27405,v,4,diketikkan,dasar,,
27405.1,v,,di- + <ketik> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27405.2,x,,di- + <ketikkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27405.3,x,,<diketik> + -kan,bentukan,[29] [S] -kan + (<all>),
27405.4,x,,<diketikk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27406,v,4,diketiknya,dasar,,
27406.1,x,,di- + <ketiknya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27406.2,x,,<diketik> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27406.3,v,,di- + <ketik> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27407,t,23,diketok,dasar,,
27407.1,v,,di- + <ketok>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27408,t,2,diketoknya,dasar,,
27408.1,x,,di- + <ketoknya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27408.2,x,,<diketok> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27408.3,v,,di- + <ketok> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27409,k,0,diketon,dasar,,
27409.1,x,,di- + <keton>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27410,v,205,diketuai,dasar,,
27410.1,v,,di- + <ketua> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27410.2,x,,di- + <ketuai>,bentukan,[37] di- + (<all>) + (-i;-kan),
27410.3,x,,<diketua> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27411,v,3,diketuainya,dasar,,
27411.1,x,,di- + <ketuainya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27411.2,x,,<diketuai> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27411.3,v,,di- + <ketua> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27411.4,x,,di- + <ketuai> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27411.5,x,,<diketua> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27412,v,77,diketuk,dasar,,
27412.1,v,,di- + <ketuk>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27413,v,3,diketuk-ketuk,dasar,,
27413.1,v,,di- + <ketuk> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27414,v,4,diketukkan,dasar,,
27414.1,v,,di- + <ketuk> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27414.2,x,,di- + <ketukkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27414.3,x,,<diketuk> + -kan,bentukan,[29] [S] -kan + (<all>),
27414.4,x,,<diketukk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27415,v,3,diketuknya,dasar,,
27415.1,x,,di- + <ketuknya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27415.2,x,,<diketuk> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27415.3,v,,di- + <ketuk> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27416,v,479,dikhawatirkan,dasar,,
27416.1,v,,di- + <khawatir> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27416.2,x,,di- + <khawatirkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27416.3,x,,<dikhawatir> + -kan,bentukan,[29] [S] -kan + (<all>),
27416.4,x,,<dikhawatirk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27417,v,6,dikhawatirkannya,dasar,,
27417.1,x,,di- + <khawatirkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27417.2,x,,<dikhawatirkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27417.3,v,,di- + <khawatir> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27417.4,x,,di- + <khawatirkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27417.5,x,,<dikhawatir> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27417.6,x,,<dikhawatirk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27418,v,2,dikhayalkan,dasar,,
27418.1,v,,di- + <khayal> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27418.2,x,,di- + <khayalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27418.3,x,,<dikhayal> + -kan,bentukan,[29] [S] -kan + (<all>),
27418.4,x,,<dikhayalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27419,v,58,dikhianati,dasar,,
27419.1,v,,di- + <khianat> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27419.2,x,,di- + <khianati>,bentukan,[37] di- + (<all>) + (-i;-kan),
27419.3,x,,<dikhianat> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27420,v,3,dikhianatinya,dasar,,
27420.1,x,,di- + <khianatinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27420.2,x,,<dikhianati> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27420.3,v,,di- + <khianat> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27420.4,x,,di- + <khianati> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27420.5,x,,<dikhianat> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27421,v,8,dikhitan,dasar,,
27421.1,v,,di- + <khitan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27421.2,x,,<dikhit> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27422,v,5,dikhotbahkan,dasar,,
27422.1,v,,di- + <khotbah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27422.2,x,,di- + <khotbahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27422.3,x,,<dikhotbah> + -kan,bentukan,[29] [S] -kan + (<all>),
27422.4,x,,<dikhotbahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27423,v,109,dikhususkan,dasar,,
27423.1,v,,di- + <khusus> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27423.2,x,,di- + <khususkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27423.3,x,,<dikhusus> + -kan,bentukan,[29] [S] -kan + (<all>),
27423.4,x,,<dikhususk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27424,v,2,dikhwatirkan,dasar,,
27424.1,x,,<dikhwatir> + -kan,bentukan,[29] [S] -kan + (<all>),
27424.2,x,,<dikhwatirk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27425,v,3,dikiaskan,dasar,,
27425.1,v,,di- + <kias> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27425.2,x,,di- + <kiaskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27425.3,x,,<dikias> + -kan,bentukan,[29] [S] -kan + (<all>),
27425.4,x,,<dikiask> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27426,v,3,dikibar-kibarkan,dasar,,
27426.1,v,,di- + <kibar> [-] <r> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27427,v,36,dikibarkan,dasar,,
27427.1,v,,di- + <kibar> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27427.2,x,,di- + <kibarkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27427.3,x,,<dikibar> + -kan,bentukan,[29] [S] -kan + (<all>),
27427.4,x,,<dikibark> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27428,v,2,dikibarkannya,dasar,,
27428.1,x,,di- + <kibarkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27428.2,x,,<dikibarkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27428.3,v,,di- + <kibar> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27428.4,x,,di- + <kibarkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27428.5,x,,<dikibar> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27428.6,x,,<dikibark> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27429,v,2,dikibas,dasar,,
27429.1,v,,di- + <kibas>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27430,v,2,dikibas-kibaskan,dasar,,
27430.1,v,,di- + <kibas> [-] <r> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27431,v,2,dikibas-kibaskannya,dasar,,
27431.1,x,,di- + <kibas> [-] <r> + -kannya,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
27431.2,v,,di- + <kibas> [-] <r> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-| => [34] [SFS] -nya + (<all>),
,,,,,,
27432,v,7,dikibaskan,dasar,,
27432.1,v,,di- + <kibas> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27432.2,x,,di- + <kibaskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27432.3,x,,<dikibas> + -kan,bentukan,[29] [S] -kan + (<all>),
27432.4,x,,<dikibask> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27433,v,2,dikibaskannya,dasar,,
27433.1,x,,di- + <kibaskannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27433.2,x,,<dikibaskan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27433.3,v,,di- + <kibas> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27433.4,x,,di- + <kibaskan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27433.5,x,,<dikibas> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27433.6,x,,<dikibask> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27434,v,4,dikibuli,dasar,,
27434.1,v,,di- + <kibul> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27434.2,x,,di- + <kibuli>,bentukan,[37] di- + (<all>) + (-i;-kan),
27434.3,x,,<dikibul> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27435,v,2,dikicaukan,dasar,,
27435.1,v,,di- + <kicau> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27435.2,x,,di- + <kicaukan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27435.3,x,,<dikicau> + -kan,bentukan,[29] [S] -kan + (<all>),
27435.4,x,,<dikicauk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27436,v,20,dikikis,dasar,,
27436.1,v,,di- + <kikis>,bentukan,[37] di- + (<all>) + (-i;-kan),
27436.2,x,,<dikiki> + [-is:-s],bentukan,[177] [S] -is + (i),
27436.3,x,,<dikik> + -is,bentukan,[178] [S] -is + (<others>),
,,,,,,
27437,v,2,dikipas,dasar,,
27437.1,v,,di- + <kipas>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27438,v,4,dikipas-kipasi,dasar,,
27438.1,v,,di- + <kipas> [-] <r> + -i,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27439,v,3,dikipasi,dasar,,
27439.1,v,,di- + <kipas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27439.2,x,,di- + <kipasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27439.3,x,,<dikipas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27440,k,0,dikir,dasar,,
27440.1,v,,di- + <kir>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27441,v,109,dikira,dasar,,
27441.1,v,,di- + <kira>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27442,v,9,dikira-kira,dasar,,
27442.1,v,,di- + <kira> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27443,v,3,dikira-kirakan,dasar,,
27443.1,v,,di- + <kira> [-] <r> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27444,t,4,dikirain,dasar,dikira,
27444.1,x,,di- + <kirain>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27445,v,26,dikiranya,dasar,,
27445.1,x,,di- + <kiranya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27445.2,x,,<dikira> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27445.3,v,,di- + <kira> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27446,v,993,dikirim,dasar,,
27446.1,v,,di- + <kirim>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27447,v,32,dikirimi,dasar,,
27447.1,v,,di- + <kirim> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27447.2,x,,di- + <kirimi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27447.3,x,,<dikirim> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27448,v,4,dikiriminya,dasar,,
27448.1,x,,di- + <kiriminya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27448.2,x,,<dikirimi> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27448.3,v,,di- + <kirim> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27448.4,x,,di- + <kirimi> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27448.5,x,,<dikirim> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27449,v,403,dikirimkan,dasar,,
27449.1,v,,di- + <kirim> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27449.2,x,,di- + <kirimkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27449.3,x,,<dikirim> + -kan,bentukan,[29] [S] -kan + (<all>),
27449.4,x,,<dikirimk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27450,v,19,dikirimkannya,dasar,,
27450.1,x,,di- + <kirimkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27450.2,x,,<dikirimkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27450.3,v,,di- + <kirim> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27450.4,x,,di- + <kirimkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27450.5,x,,<dikirim> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27450.6,x,,<dikirimk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27451,v,11,dikirimlah,dasar,,
27451.1,x,,di- + <kirimlah>,bentukan,[37] di- + (<all>) + (-i;-kan),
27451.2,x,,<dikirim> + -lah,bentukan,[31] [FS] -lah + (<all>),
27451.3,v,,di- + <kirim> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
,,,,,,
27452,v,22,dikirimnya,dasar,,
27452.1,x,,di- + <kirimnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27452.2,x,,<dikirim> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27452.3,v,,di- + <kirim> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27453,v,141,dikisahkan,dasar,,
27453.1,v,,di- + <kisah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27453.2,x,,di- + <kisahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27453.3,x,,<dikisah> + -kan,bentukan,[29] [S] -kan + (<all>),
27453.4,x,,<dikisahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27454,v,7,dikisahkannya,dasar,,
27454.1,x,,di- + <kisahkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27454.2,x,,<dikisahkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27454.3,v,,di- + <kisah> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27454.4,x,,di- + <kisahkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27454.5,x,,<dikisah> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27454.6,x,,<dikisahk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27455,v,57,dikisaran,dasar,,
27455.1,x,,di- + <kisaran>,bentukan,[37] di- + (<all>) + (-i;-kan),
27455.2,x,,<dikisar> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27456,k,52,dikit,dasar,,
27456.1,x,,di- + <kit>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27457,t,14,dikit-dikit,dasar,,
27457.1,v,,<dikit> [-] <r>,bentukan,[23] [RD] |,
27457.2,x,,di- + <kit> [-] di- + <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [23] [RD] |,
,,,,,,
27458,v,6,dikitari,dasar,,
27458.1,v,,di- + <kitar> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27458.2,x,,di- + <kitari>,bentukan,[37] di- + (<all>) + (-i;-kan),
27458.3,x,,<dikitar> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27459,v,676,diklaim,dasar,,
27459.1,v,,di- + <klaim>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27460,v,6,diklaimkan,dasar,,
