Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
28363.2,x,,di- + <notasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28363.3,x,,<dinotasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28363.4,x,,<dinotasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28364,v,3,dinubuatkan,dasar,,
28364.1,v,,di- + <nubuat> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28364.2,x,,di- + <nubuatkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28364.3,x,,<dinubuat> + -kan,bentukan,[29] [S] -kan + (<all>),
28364.4,x,,<dinubuatk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28365,v,6,dinukil,dasar,,
28365.1,v,,di- + <nukil>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28366,v,4,dinukilkan,dasar,,
28366.1,v,,di- + <nukil> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28366.2,x,,di- + <nukilkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28366.3,x,,<dinukil> + -kan,bentukan,[29] [S] -kan + (<all>),
28366.4,x,,<dinukilk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28367,k,0,dinul-islam,dasar,,
,,,,,,
28368,t,2,dinyalain,dasar,dinyalakan,
28368.1,x,,di- + <nyalain>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28369,v,131,dinyalakan,dasar,,
28369.1,v,,di- + <nyala> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28369.2,x,,di- + <nyalakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28369.3,x,,<dinyala> + -kan,bentukan,[29] [S] -kan + (<all>),
28369.4,x,,<dinyalak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28370,v,9,dinyalakannya,dasar,,
28370.1,x,,di- + <nyalakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28370.2,x,,<dinyalakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28370.3,v,,di- + <nyala> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28370.4,x,,di- + <nyalakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28370.5,x,,<dinyala> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28370.6,x,,<dinyalak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28371,v,41,dinyana,dasar,,
28371.1,v,,di- + <nyana>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28372,v,3,dinyana-nyana,dasar,,
28372.1,v,,di- + <nyana> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28373,v,106,dinyanyikan,dasar,,
28373.1,v,,di- + <nyanyi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28373.2,x,,di- + <nyanyikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28373.3,x,,<dinyanyi> + -kan,bentukan,[29] [S] -kan + (<all>),
28373.4,x,,<dinyanyik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28374,v,9,dinyanyikannya,dasar,,
28374.1,x,,di- + <nyanyikannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28374.2,x,,<dinyanyikan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28374.3,v,,di- + <nyanyi> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28374.4,x,,di- + <nyanyikan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28374.5,x,,<dinyanyi> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28374.6,x,,<dinyanyik> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28375,v,2909,dinyatakan,dasar,,
28375.1,v,,di- + <nyata> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28375.2,x,,di- + <nyatakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28375.3,x,,<dinyata> + -kan,bentukan,[29] [S] -kan + (<all>),
28375.4,x,,<dinyatak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28376,v,17,dinyatakannya,dasar,,
28376.1,x,,di- + <nyatakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28376.2,x,,<dinyatakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28376.3,v,,di- + <nyata> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28376.4,x,,di- + <nyatakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28376.5,x,,<dinyata> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28376.6,x,,<dinyatak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28377,t,2,dinyinyirin,dasar,dinyinyirkan,dinyinyiri
28377.1,x,,di- + <nyinyirin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28378,d,0,dinyinyirkan,dasar,,
28378.1,v,,di- + <nyinyir> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28378.2,x,,di- + <nyinyirkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28378.3,x,,<dinyinyir> + -kan,bentukan,[29] [S] -kan + (<all>),
28378.4,x,,<dinyinyirk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28379,v,155,diobati,dasar,,
28379.1,v,,di- + <obat> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28379.2,x,,di- + <obati>,bentukan,[37] di- + (<all>) + (-i;-kan),
28379.3,x,,<diobat> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28380,v,2,diobjektifkan,dasar,,
28380.1,v,,di- + <objektif> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28380.2,x,,di- + <objektifkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28380.3,x,,<diobjektif> + -kan,bentukan,[29] [S] -kan + (<all>),
28380.4,x,,<diobjektifk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28381,v,3,diobok-obok,dasar,,
28381.1,v,,di- + <obok> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28382,v,16,diobrak-abrik,dasar,,
,,,,,,
28383,v,10,diobral,dasar,,
28383.1,v,,di- + <obral>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28384,v,11,diobrolkan,dasar,,
28384.1,v,,di- + <obrol> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28384.2,x,,di- + <obrolkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28384.3,x,,<diobrol> + -kan,bentukan,[29] [S] -kan + (<all>),
28384.4,x,,<diobrolk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28385,v,56,diobservasi,dasar,,
28385.1,x,,di- + <observas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28385.2,v,,di- + <observasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28385.3,x,,<diobservas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28386,v,3,diocehkan,dasar,,
28386.1,v,,di- + <oceh> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28386.2,x,,di- + <ocehkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28386.3,x,,<dioceh> + -kan,bentukan,[29] [S] -kan + (<all>),
28386.4,x,,<diocehk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28387,c,3,dioda,dasar,diode,
28387.1,x,,di- + <oda>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28388,k,11,diode,dasar,,
28388.1,x,,di- + <ode>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28389,k,0,diode elektronika,dasar,,
28389.1,x,,di- + <ode elektronika>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28390,k,0,dioesis,dasar,,
28390.1,x,,di- + <oesis>,bentukan,[37] di- + (<all>) + (-i;-kan),
28390.2,x,,<dioesi> + [-is:-s],bentukan,[177] [S] -is + (i),
28390.3,x,,<dioes> + -is,bentukan,[178] [S] -is + (<others>),
,,,,,,
28391,k,76,dioksida,dasar,,
28391.1,x,,di- + <oksida>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28392,v,17,dioksidasi,dasar,,
28392.1,x,,di- + <oksidas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28392.2,x,,di- + <oksidasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28392.3,x,,<dioksidas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28393,k,0,dioksigen,dasar,,
28393.1,x,,di- + <oksigen>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28394,k,2,dioksin,dasar,,
28394.1,x,,di- + <oksin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28395,v,2,diokupasi,dasar,,
28395.1,x,,di- + <okupas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28395.2,v,,di- + <okupasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28395.3,x,,<diokupas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28396,v,800,diolah,dasar,,
28396.1,v,,di- + <olah>,bentukan,[37] di- + (<all>) + (-i;-kan),
28396.2,x,,<dio> + -lah,bentukan,[31] [FS] -lah + (<all>),
28396.3,x,,di- + <o> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
,,,,,,
28397,v,5,diolahnya,dasar,,
28397.1,x,,di- + <olahnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28397.2,x,,<diolah> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28397.3,v,,di- + <olah> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28397.4,x,,<dio> + -lah + -nya,bentukan,[31] [FS] -lah + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28398,v,12,dioles,dasar,,
28398.1,v,,di- + <oles>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28399,v,22,diolesi,dasar,,
28399.1,v,,di- + <oles> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28399.2,x,,di- + <olesi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28399.3,x,,<dioles> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28400,v,41,dioleskan,dasar,,
28400.1,v,,di- + <oles> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28400.2,x,,di- + <oleskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28400.3,x,,<dioles> + -kan,bentukan,[29] [S] -kan + (<all>),
28400.4,x,,<diolesk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28401,v,7,diolok,dasar,,
28401.1,v,,di- + <olok>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28402,v,21,diolok-olok,dasar,,
28402.1,v,,di- + <olok> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28403,v,6,diombang-ambing,dasar,,
28403.1,v,,di- + <ombang-ambing>,bentukan,[Reduplication-Rhyming] => [37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28404,v,9,diombang-ambingkan,dasar,,
28404.1,v,,di- + <ombang-ambing> + -kan,bentukan,[Reduplication-Rhyming] => [37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28405,v,22,diomeli,dasar,,
28405.1,v,,di- + <omel> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28405.2,x,,di- + <omeli>,bentukan,[37] di- + (<all>) + (-i;-kan),
28405.3,x,,<diomel> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28406,t,6,diomelin,dasar,diomeli,
28406.1,x,,di- + <omelin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28407,t,6,diomongin,dasar,diomongkan,
28407.1,x,,di- + <omongin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28408,v,12,diomongkan,dasar,,
28408.1,v,,di- + <omong> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28408.2,x,,di- + <omongkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28408.3,x,,<diomong> + -kan,bentukan,[29] [S] -kan + (<all>),
28408.4,x,,<diomongk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28409,k,0,dione,dasar,,
28409.1,x,,di- + <one>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28410,v,2,diongkosi,dasar,,
28410.1,v,,di- + <ongkos> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28410.2,x,,di- + <ongkosi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28410.3,x,,<diongkos> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28411,k,0,dionisus,dasar,,
28411.1,x,,di- + <onisus>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28412,t,2,diopeni,dasar,diurus,dipedulikan
28412.1,x,,di- + <open> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28412.2,x,,di- + <openi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28412.3,x,,<diopen> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28413,v,11,dioper,dasar,,
28413.1,v,,di- + <oper>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28414,v,58,dioperasi,dasar,,
28414.1,x,,di- + <operas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28414.2,v,,di- + <operasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28414.3,x,,<dioperas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28415,v,349,dioperasikan,dasar,,
28415.1,v,,di- + <operasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28415.2,x,,di- + <operasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28415.3,x,,<dioperasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28415.4,x,,<dioperasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28416,v,11,dioperasikannya,dasar,,
28416.1,x,,di- + <operasikannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28416.2,x,,<dioperasikan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28416.3,v,,di- + <operasi> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28416.4,x,,di- + <operasikan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28416.5,x,,<dioperasi> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
28416.6,x,,<dioperasik> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28417,v,10,dioperasionalisasikan,dasar,,
28417.1,v,,di- + <operasionalisasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28417.2,x,,di- + <operasionalisasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28417.3,x,,<dioperasionalisasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28417.4,x,,<dioperasionalisasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28418,v,31,dioperasionalkan,dasar,,
28418.1,v,,di- + <operasional> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28418.2,x,,di- + <operasionalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28418.3,x,,<dioperasional> + -kan,bentukan,[29] [S] -kan + (<all>),
28418.4,x,,<dioperasionalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28419,v,2,dioperatori,dasar,,
28419.1,v,,di- + <operator> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28419.2,x,,di- + <operatori>,bentukan,[37] di- + (<all>) + (-i;-kan),
28419.3,x,,<dioperator> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28420,v,6,dioperkan,dasar,,
28420.1,v,,di- + <oper> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28420.2,x,,di- + <operkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28420.3,x,,<dioper> + -kan,bentukan,[29] [S] -kan + (<all>),
28420.4,x,,<dioperk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28421,v,4,dioplos,dasar,,
28421.1,v,,di- + <oplos>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28422,v,9,diopname,dasar,,
28422.1,v,,di- + <opname>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28423,v,2,dioposisikan,dasar,,
28423.1,v,,di- + <oposisi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28423.2,x,,di- + <oposisikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28423.3,x,,<dioposisi> + -kan,bentukan,[29] [S] -kan + (<all>),
28423.4,x,,<dioposisik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28424,k,0,diopsida,dasar,,
28424.1,x,,di- + <opsida>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28425,k,0,dioptase,dasar,,
28425.1,x,,di- + <optase>,bentukan,[37] di- + (<all>) + (-i;-kan),
28425.2,x,,<diopt> + -ase,bentukan,[210] [S] -ase + (<all>),
,,,,,,
28426,v,5,dioptimalisasi,dasar,,
28426.1,x,,di- + <optimalisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28426.2,v,,di- + <optimalisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28426.3,x,,<dioptimalisas> + -i,bentukan,[28] [S] -i + (<all>),
28426.4,x,,<dioptimali> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28426.5,x,,<dioptimalis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28426.6,x,,<dioptimal> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28427,v,152,dioptimalkan,dasar,,
28427.1,v,,di- + <optimal> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28427.2,x,,di- + <optimalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28427.3,x,,<dioptimal> + -kan,bentukan,[29] [S] -kan + (<all>),
28427.4,x,,<dioptimalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28428,v,11,dioptimasi,dasar,,
28428.1,x,,di- + <optimas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28428.2,v,,di- + <optimasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28428.3,x,,<dioptimas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28429,k,0,dioptri,dasar,,
28429.1,x,,di- + <optr> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28429.2,x,,di- + <optri>,bentukan,[37] di- + (<all>) + (-i;-kan),
28429.3,x,,<dioptr> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28430,k,17,diorama,dasar,,
28430.1,x,,di- + <orama>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28431,v,3,diorangkan,dasar,,
28431.1,v,,di- + <orang> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28431.2,x,,di- + <orangkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28431.3,x,,<diorang> + -kan,bentukan,[29] [S] -kan + (<all>),
28431.4,x,,<diorangk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28432,v,7,diorbitkan,dasar,,
28432.1,v,,di- + <orbit> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28432.2,x,,di- + <orbitkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28432.3,x,,<diorbit> + -kan,bentukan,[29] [S] -kan + (<all>),
28432.4,x,,<diorbitk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28433,v,3,diorder,dasar,,
28433.1,v,,di- + <order>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28434,v,29,diorganisasikan,dasar,,
28434.1,v,,di- + <organisasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28434.2,x,,di- + <organisasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28434.3,x,,<diorganisasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28434.4,x,,<diorganisasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28435,x,29,diorganisir,dasar,,
28435.1,x,,di- + <organisir>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28436,v,38,diorientasikan,dasar,,
28436.1,v,,di- + <orientasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28436.2,x,,di- + <orientasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28436.3,x,,<diorientasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28436.4,x,,<diorientasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28437,k,6,diorit,dasar,,
28437.1,x,,di- + <orit>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28438,k,0,dioses,dasar,,
28438.1,x,,di- + <oses>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28439,v,10,diotak-atik,dasar,,
28439.1,v,,di- + <otak-atik>,bentukan,[Reduplication-Rhyming] => [37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
28440,v,4,diotaki,dasar,,
28440.1,v,,di- + <otak> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28440.2,x,,di- + <otaki>,bentukan,[37] di- + (<all>) + (-i;-kan),
28440.3,x,,<diotak> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28441,v,2,diotomatisasi,dasar,,
28441.1,x,,di- + <otomatisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28441.2,v,,di- + <otomatisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28441.3,x,,<diotomatisas> + -i,bentukan,[28] [S] -i + (<all>),
28441.4,x,,<diotomati> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28441.5,x,,<diotomatis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28441.6,x,,<diotomat> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28442,v,2,diotomatisasikan,dasar,,
28442.1,v,,di- + <otomatisasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28442.2,x,,di- + <otomatisasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28442.3,x,,<diotomatisasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28442.4,x,,<diotomatisasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28443,t,10,diotopsi,dasar,diautopsi,
28443.1,x,,di- + <otops> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28443.2,v,,di- + <otopsi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28443.3,x,,<diotops> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28444,v,4,diotorisasi,dasar,,
28444.1,x,,di- + <otorisas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28444.2,v,,di- + <otorisasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28444.3,x,,<diotorisas> + -i,bentukan,[28] [S] -i + (<all>),
28444.4,x,,<diotori> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i),
28444.5,x,,<diotoris> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is),
28444.6,x,,<diotor> + -isasi,bentukan,[169] [S] -isasi + (<others>),
,,,,,,
28445,v,2,diotorisasikan,dasar,,
28445.1,v,,di- + <otorisasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28445.2,x,,di- + <otorisasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28445.3,x,,<diotorisasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28445.4,x,,<diotorisasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28446,v,12,dioven,dasar,,
28446.1,v,,di- + <oven>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28447,v,2,diovulasikan,dasar,,
28447.1,v,,di- + <ovulasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28447.2,x,,di- + <ovulasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28447.3,x,,<diovulasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28447.4,x,,<diovulasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28448,t,2,dipabrikasi,dasar,difabrikasi,
28448.1,x,,di- + <pabrikas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28448.2,x,,di- + <pabrikasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
28448.3,x,,<dipabrikas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28449,v,2,dipacak,dasar,,
28449.1,v,,di- + <pacak>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28450,v,6,dipacari,dasar,,
28450.1,v,,di- + <pacar> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28450.2,x,,di- + <pacari>,bentukan,[37] di- + (<all>) + (-i;-kan),
28450.3,x,,<dipacar> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28451,v,3,dipacarinya,dasar,,
28451.1,x,,di- + <pacarinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28451.2,x,,<dipacari> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28451.3,v,,di- + <pacar> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28451.4,x,,di- + <pacari> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28451.5,x,,<dipacar> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28452,v,124,dipacu,dasar,,
28452.1,v,,di- + <pacu>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28453,v,2,dipacul,dasar,,
28453.1,v,,di- + <pacul>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
28454,v,3,dipacunya,dasar,,
28454.1,x,,di- + <pacunya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28454.2,x,,<dipacu> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28454.3,v,,di- + <pacu> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
